id,name,license_plate,status,status
D_3198,Driver_10,ABC911XYZ,available,available
D_3199,Driver_62,ABC452XYZ,available,available
D_3200,Driver_74,ABC971XYZ,on-duty,on-duty
D_3201,Driver_72,ABC585XYZ,off-duty,off-duty
D_3202,Driver_72,ABC736XYZ,off-duty,off-duty
D_3203,Driver_23,ABC964XYZ,off-duty,off-duty
D_3204,Driver_64,ABC593XYZ,on-duty,on-duty
D_3205,Driver_26,ABC635XYZ,available,available
D_3206,Driver_59,ABC361XYZ,off-duty,off-duty
D_3207,Driver_22,ABC904XYZ,on-duty,on-duty
D_3208,Driver_89,ABC965XYZ,available,available
D_3209,Driver_45,ABC610XYZ,off-duty,off-duty
D_3210,Driver_33,ABC732XYZ,on-duty,on-duty
D_3211,Driver_71,ABC596XYZ,available,available
D_3212,Driver_65,ABC385XYZ,on-duty,on-duty
D_3213,Driver_99,ABC831XYZ,on-duty,on-duty
D_3214,Driver_55,ABC712XYZ,available,available
D_3215,Driver_7,ABC694XYZ,off-duty,off-duty
D_3216,Driver_11,ABC193XYZ,on-duty,on-duty
D_3217,Driver_31,ABC293XYZ,off-duty,off-duty
D_3218,Driver_99,ABC837XYZ,on-duty,on-duty
D_3219,Driver_78,ABC831XYZ,on-duty,on-duty
D_3220,Driver_74,ABC497XYZ,on-duty,on-duty
D_3221,Driver_92,ABC174XYZ,on-duty,on-duty
D_3222,Driver_39,ABC246XYZ,off-duty,off-duty
D_3223,Driver_93,ABC643XYZ,available,available
D_3224,Driver_72,ABC472XYZ,on-duty,on-duty
D_3225,Driver_48,ABC635XYZ,available,available
D_3226,Driver_38,ABC707XYZ,available,available
D_3227,Driver_65,ABC109XYZ,on-duty,on-duty
D_3228,Driver_74,ABC846XYZ,available,available
D_3229,Driver_75,ABC968XYZ,off-duty,off-duty
D_3230,Driver_39,ABC910XYZ,available,available
D_3231,Driver_95,ABC948XYZ,off-duty,off-duty
D_3232,Driver_86,ABC651XYZ,off-duty,off-duty
D_3233,Driver_77,ABC492XYZ,off-duty,off-duty
D_3234,Driver_44,ABC756XYZ,available,available
D_3235,Driver_20,ABC139XYZ,off-duty,off-duty
D_3236,Driver_15,ABC881XYZ,available,available
D_3237,Driver_75,ABC778XYZ,available,available
D_3238,Driver_56,ABC826XYZ,on-duty,on-duty
D_3239,Driver_59,ABC398XYZ,off-duty,off-duty
D_3240,Driver_87,ABC754XYZ,available,available
D_3241,Driver_8,ABC787XYZ,available,available
D_3242,Driver_27,ABC499XYZ,off-duty,off-duty
D_3243,Driver_70,ABC435XYZ,available,available
D_3244,Driver_62,ABC770XYZ,available,available
D_3245,Driver_1,ABC533XYZ,on-duty,on-duty
D_3246,Driver_89,ABC556XYZ,off-duty,off-duty
D_3247,Driver_18,ABC748XYZ,available,available
D_3248,Driver_58,ABC847XYZ,available,available
D_3249,Driver_56,ABC544XYZ,available,available
D_3250,Driver_46,ABC180XYZ,off-duty,off-duty
D_3251,Driver_25,ABC315XYZ,off-duty,off-duty
D_3252,Driver_22,ABC206XYZ,available,available
D_3253,Driver_84,ABC759XYZ,available,available
D_3254,Driver_17,ABC814XYZ,available,available
D_3255,Driver_81,ABC532XYZ,available,available
D_3256,Driver_33,ABC486XYZ,off-duty,off-duty
D_3257,Driver_71,ABC718XYZ,on-duty,on-duty
D_3258,Driver_100,ABC190XYZ,available,available
D_3259,Driver_42,ABC543XYZ,on-duty,on-duty
D_3260,Driver_11,ABC777XYZ,on-duty,on-duty
D_3261,Driver_22,ABC612XYZ,on-duty,on-duty
D_3262,Driver_85,ABC439XYZ,on-duty,on-duty
D_3263,Driver_75,ABC711XYZ,on-duty,on-duty
D_3264,Driver_57,ABC477XYZ,on-duty,on-duty
D_3265,Driver_84,ABC353XYZ,available,available
D_3266,Driver_5,ABC686XYZ,on-duty,on-duty
D_3267,Driver_80,ABC747XYZ,available,available
D_3268,Driver_75,ABC561XYZ,available,available
D_3269,Driver_17,ABC156XYZ,available,available
D_3270,Driver_84,ABC296XYZ,on-duty,on-duty
D_3271,Driver_86,ABC981XYZ,off-duty,off-duty
D_3272,Driver_74,ABC286XYZ,off-duty,off-duty
D_3273,Driver_25,ABC724XYZ,off-duty,off-duty
D_3274,Driver_18,ABC889XYZ,available,available
D_3275,Driver_73,ABC356XYZ,available,available
D_3276,Driver_60,ABC868XYZ,available,available
D_3277,Driver_48,ABC443XYZ,available,available
D_3278,Driver_11,ABC593XYZ,off-duty,off-duty
D_3279,Driver_62,ABC131XYZ,off-duty,off-duty
D_3280,Driver_80,ABC447XYZ,on-duty,on-duty
D_3281,Driver_84,ABC518XYZ,on-duty,on-duty
D_3282,Driver_68,ABC487XYZ,available,available
D_3283,Driver_99,ABC208XYZ,on-duty,on-duty
D_3284,Driver_75,ABC826XYZ,available,available
D_3285,Driver_40,ABC650XYZ,off-duty,off-duty
D_3286,Driver_46,ABC114XYZ,off-duty,off-duty
D_3287,Driver_97,ABC213XYZ,available,available
D_3288,Driver_25,ABC545XYZ,available,available
D_3289,Driver_81,ABC935XYZ,on-duty,on-duty
D_3290,Driver_4,ABC487XYZ,available,available
D_3291,Driver_70,ABC938XYZ,available,available
D_3292,Driver_10,ABC480XYZ,available,available
D_3293,Driver_78,ABC857XYZ,on-duty,on-duty
D_3294,Driver_92,ABC671XYZ,available,available
D_3295,Driver_1,ABC175XYZ,available,available
D_3296,Driver_85,ABC914XYZ,available,available
D_3297,Driver_94,ABC124XYZ,off-duty,off-duty
D_3298,Driver_28,ABC665XYZ,on-duty,on-duty
D_3299,Driver_78,ABC731XYZ,available,available
D_3300,Driver_96,ABC771XYZ,on-duty,on-duty
D_3301,Driver_90,ABC551XYZ,on-duty,on-duty
D_3302,Driver_17,ABC354XYZ,available,available
D_3303,Driver_71,ABC844XYZ,available,available
D_3304,Driver_31,ABC332XYZ,off-duty,off-duty
D_3305,Driver_49,ABC426XYZ,off-duty,off-duty
D_3306,Driver_62,ABC140XYZ,off-duty,off-duty
D_3307,Driver_86,ABC269XYZ,on-duty,on-duty
D_3308,Driver_88,ABC999XYZ,off-duty,off-duty
D_3309,Driver_5,ABC656XYZ,available,available
D_3310,Driver_45,ABC406XYZ,on-duty,on-duty
D_3311,Driver_59,ABC972XYZ,available,available
D_3312,Driver_84,ABC561XYZ,available,available
D_3313,Driver_39,ABC884XYZ,on-duty,on-duty
D_3314,Driver_64,ABC294XYZ,available,available
D_3315,Driver_90,ABC454XYZ,on-duty,on-duty
D_3316,Driver_73,ABC239XYZ,on-duty,on-duty
D_3317,Driver_4,ABC295XYZ,off-duty,off-duty
D_3318,Driver_79,ABC687XYZ,available,available
D_3319,Driver_74,ABC151XYZ,off-duty,off-duty
D_3320,Driver_72,ABC450XYZ,off-duty,off-duty
D_3321,Driver_66,ABC215XYZ,on-duty,on-duty
D_3322,Driver_82,ABC923XYZ,available,available
D_3323,Driver_71,ABC325XYZ,on-duty,on-duty
D_3324,Driver_71,ABC816XYZ,available,available
D_3325,Driver_5,ABC914XYZ,on-duty,on-duty
D_3326,Driver_84,ABC880XYZ,on-duty,on-duty
D_3327,Driver_1,ABC600XYZ,available,available
D_3328,Driver_28,ABC389XYZ,available,available
D_3329,Driver_14,ABC515XYZ,off-duty,off-duty
D_3330,Driver_31,ABC906XYZ,off-duty,off-duty
D_3331,Driver_52,ABC808XYZ,available,available
D_3332,Driver_13,ABC103XYZ,off-duty,off-duty
D_3333,Driver_73,ABC679XYZ,off-duty,off-duty
D_3334,Driver_48,ABC729XYZ,on-duty,on-duty
D_3335,Driver_59,ABC958XYZ,available,available
D_3336,Driver_81,ABC956XYZ,available,available
D_3337,Driver_55,ABC116XYZ,available,available
D_3338,Driver_39,ABC109XYZ,available,available
D_3339,Driver_10,ABC192XYZ,off-duty,off-duty
D_3340,Driver_61,ABC847XYZ,off-duty,off-duty
D_3341,Driver_88,ABC847XYZ,available,available
D_3342,Driver_18,ABC289XYZ,off-duty,off-duty
D_3343,Driver_24,ABC251XYZ,on-duty,on-duty
D_3344,Driver_3,ABC415XYZ,on-duty,on-duty
D_3345,Driver_71,ABC319XYZ,on-duty,on-duty
D_3346,Driver_77,ABC553XYZ,on-duty,on-duty
D_3347,Driver_44,ABC296XYZ,on-duty,on-duty
D_3348,Driver_43,ABC160XYZ,on-duty,on-duty
D_3349,Driver_69,ABC537XYZ,available,available
D_3350,Driver_12,ABC701XYZ,available,available
D_3351,Driver_12,ABC250XYZ,available,available
D_3352,Driver_83,ABC302XYZ,on-duty,on-duty
D_3353,Driver_76,ABC804XYZ,available,available
D_3354,Driver_17,ABC190XYZ,off-duty,off-duty
D_3355,Driver_47,ABC297XYZ,off-duty,off-duty
D_3356,Driver_85,ABC152XYZ,on-duty,on-duty
D_3357,Driver_21,ABC706XYZ,on-duty,on-duty
D_3358,Driver_37,ABC422XYZ,available,available
D_3359,Driver_94,ABC795XYZ,available,available
D_3360,Driver_1,ABC392XYZ,off-duty,off-duty
D_3361,Driver_63,ABC353XYZ,available,available
D_3362,Driver_14,ABC752XYZ,off-duty,off-duty
D_3363,Driver_47,ABC906XYZ,on-duty,on-duty
D_3364,Driver_47,ABC875XYZ,available,available
D_3365,Driver_69,ABC757XYZ,available,available
D_3366,Driver_91,ABC650XYZ,available,available
D_3367,Driver_60,ABC840XYZ,available,available
D_3368,Driver_45,ABC343XYZ,off-duty,off-duty
D_3369,Driver_66,ABC397XYZ,off-duty,off-duty
D_3370,Driver_24,ABC444XYZ,available,available
D_3371,Driver_79,ABC757XYZ,on-duty,on-duty
D_3372,Driver_3,ABC375XYZ,off-duty,off-duty
D_3373,Driver_60,ABC670XYZ,off-duty,off-duty
D_3374,Driver_31,ABC785XYZ,available,available
D_3375,Driver_23,ABC296XYZ,off-duty,off-duty
D_3376,Driver_17,ABC845XYZ,available,available
D_3377,Driver_81,ABC156XYZ,off-duty,off-duty
D_3378,Driver_20,ABC766XYZ,on-duty,on-duty
D_3379,Driver_78,ABC161XYZ,on-duty,on-duty
D_3380,Driver_55,ABC315XYZ,available,available
D_3381,Driver_96,ABC775XYZ,off-duty,off-duty
D_3382,Driver_71,ABC854XYZ,on-duty,on-duty
D_3383,Driver_53,ABC576XYZ,off-duty,off-duty
D_3384,Driver_22,ABC871XYZ,available,available
D_3385,Driver_98,ABC826XYZ,off-duty,off-duty
D_3386,Driver_84,ABC770XYZ,off-duty,off-duty
D_3387,Driver_78,ABC865XYZ,available,available
D_3388,Driver_60,ABC912XYZ,on-duty,on-duty
D_3389,Driver_51,ABC836XYZ,on-duty,on-duty
D_3390,Driver_8,ABC156XYZ,on-duty,on-duty
D_3391,Driver_20,ABC673XYZ,off-duty,off-duty
D_3392,Driver_90,ABC593XYZ,on-duty,on-duty
D_3393,Driver_80,ABC393XYZ,available,available
D_3394,Driver_14,ABC395XYZ,available,available
D_3395,Driver_74,ABC313XYZ,off-duty,off-duty
D_3396,Driver_36,ABC407XYZ,on-duty,on-duty
D_3397,Driver_46,ABC516XYZ,off-duty,off-duty
D_3398,Driver_41,ABC401XYZ,off-duty,off-duty
D_3399,Driver_61,ABC846XYZ,available,available
D_3400,Driver_65,ABC351XYZ,off-duty,off-duty
D_3401,Driver_70,ABC542XYZ,off-duty,off-duty
D_3402,Driver_13,ABC695XYZ,off-duty,off-duty
D_3403,Driver_56,ABC655XYZ,on-duty,on-duty
D_3404,Driver_26,ABC901XYZ,available,available
D_3405,Driver_56,ABC723XYZ,available,available
D_3406,Driver_30,ABC908XYZ,off-duty,off-duty
D_3407,Driver_96,ABC568XYZ,off-duty,off-duty
D_3408,Driver_19,ABC424XYZ,off-duty,off-duty
D_3409,Driver_15,ABC539XYZ,available,available
D_3410,Driver_13,ABC106XYZ,off-duty,off-duty
D_3411,Driver_76,ABC594XYZ,off-duty,off-duty
D_3412,Driver_41,ABC894XYZ,available,available
D_3413,Driver_70,ABC331XYZ,on-duty,on-duty
D_3414,Driver_20,ABC911XYZ,off-duty,off-duty
D_3415,Driver_11,ABC197XYZ,on-duty,on-duty
D_3416,Driver_47,ABC172XYZ,off-duty,off-duty
D_3417,Driver_90,ABC342XYZ,on-duty,on-duty
D_3418,Driver_56,ABC447XYZ,off-duty,off-duty
D_3419,Driver_86,ABC590XYZ,on-duty,on-duty
D_3420,Driver_68,ABC151XYZ,available,available
D_3421,Driver_58,ABC992XYZ,available,available
D_3422,Driver_93,ABC525XYZ,off-duty,off-duty
D_3423,Driver_1,ABC399XYZ,on-duty,on-duty
D_3424,Driver_26,ABC912XYZ,on-duty,on-duty
D_3425,Driver_42,ABC283XYZ,available,available
D_3426,Driver_20,ABC450XYZ,on-duty,on-duty
D_3427,Driver_75,ABC366XYZ,on-duty,on-duty
D_3428,Driver_3,ABC576XYZ,available,available
D_3429,Driver_8,ABC516XYZ,on-duty,on-duty
D_3430,Driver_76,ABC232XYZ,off-duty,off-duty
D_3431,Driver_69,ABC837XYZ,available,available
D_3432,Driver_18,ABC301XYZ,on-duty,on-duty
D_3433,Driver_98,ABC154XYZ,on-duty,on-duty
D_3434,Driver_42,ABC827XYZ,available,available
D_3435,Driver_26,ABC856XYZ,on-duty,on-duty
D_3436,Driver_1,ABC986XYZ,off-duty,off-duty
D_3437,Driver_2,ABC124XYZ,on-duty,on-duty
D_3438,Driver_39,ABC421XYZ,available,available
D_3439,Driver_90,ABC785XYZ,on-duty,on-duty
D_3440,Driver_54,ABC454XYZ,on-duty,on-duty
D_3441,Driver_54,ABC990XYZ,available,available
D_3442,Driver_20,ABC348XYZ,on-duty,on-duty
D_3443,Driver_71,ABC678XYZ,on-duty,on-duty
D_3444,Driver_76,ABC986XYZ,off-duty,off-duty
D_3445,Driver_78,ABC865XYZ,off-duty,off-duty
D_3446,Driver_56,ABC307XYZ,on-duty,on-duty
D_3447,Driver_16,ABC964XYZ,off-duty,off-duty
D_3448,Driver_2,ABC540XYZ,on-duty,on-duty
D_3449,Driver_5,ABC436XYZ,off-duty,off-duty
D_3450,Driver_12,ABC717XYZ,on-duty,on-duty
D_3451,Driver_57,ABC579XYZ,off-duty,off-duty
D_3452,Driver_70,ABC192XYZ,off-duty,off-duty
D_3453,Driver_48,ABC116XYZ,off-duty,off-duty
D_3454,Driver_29,ABC271XYZ,off-duty,off-duty
D_3455,Driver_95,ABC890XYZ,on-duty,on-duty
D_3456,Driver_44,ABC653XYZ,available,available
D_3457,Driver_59,ABC556XYZ,on-duty,on-duty
D_3458,Driver_52,ABC126XYZ,off-duty,off-duty
D_3459,Driver_56,ABC112XYZ,on-duty,on-duty
D_3460,Driver_33,ABC232XYZ,available,available
D_3461,Driver_10,ABC223XYZ,available,available
D_3462,Driver_94,ABC496XYZ,off-duty,off-duty
D_3463,Driver_32,ABC286XYZ,on-duty,on-duty
D_3464,Driver_64,ABC750XYZ,available,available
D_3465,Driver_49,ABC151XYZ,off-duty,off-duty
D_3466,Driver_45,ABC349XYZ,off-duty,off-duty
D_3467,Driver_15,ABC870XYZ,available,available
D_3468,Driver_79,ABC405XYZ,available,available
D_3469,Driver_42,ABC966XYZ,on-duty,on-duty
D_3470,Driver_52,ABC162XYZ,off-duty,off-duty
D_3471,Driver_14,ABC471XYZ,off-duty,off-duty
D_3472,Driver_86,ABC717XYZ,off-duty,off-duty
D_3473,Driver_17,ABC458XYZ,on-duty,on-duty
D_3474,Driver_44,ABC902XYZ,available,available
D_3475,Driver_75,ABC669XYZ,available,available
D_3476,Driver_83,ABC197XYZ,off-duty,off-duty
D_3477,Driver_85,ABC762XYZ,available,available
D_3478,Driver_50,ABC691XYZ,on-duty,on-duty
D_3479,Driver_86,ABC278XYZ,available,available
D_3480,Driver_57,ABC393XYZ,off-duty,off-duty
D_3481,Driver_7,ABC623XYZ,available,available
D_3482,Driver_61,ABC210XYZ,available,available
D_3483,Driver_86,ABC978XYZ,off-duty,off-duty
D_3484,Driver_15,ABC367XYZ,off-duty,off-duty
D_3485,Driver_35,ABC391XYZ,off-duty,off-duty
D_3486,Driver_43,ABC423XYZ,off-duty,off-duty
D_3487,Driver_32,ABC233XYZ,available,available
D_3488,Driver_29,ABC585XYZ,off-duty,off-duty
D_3489,Driver_60,ABC570XYZ,off-duty,off-duty
D_3490,Driver_99,ABC440XYZ,available,available
D_3491,Driver_23,ABC329XYZ,available,available
D_3492,Driver_21,ABC956XYZ,available,available
D_3493,Driver_78,ABC120XYZ,off-duty,off-duty
D_3494,Driver_7,ABC993XYZ,on-duty,on-duty
D_3495,Driver_76,ABC601XYZ,off-duty,off-duty
D_3496,Driver_78,ABC110XYZ,on-duty,on-duty
D_3497,Driver_48,ABC545XYZ,off-duty,off-duty
D_3498,Driver_18,ABC420XYZ,off-duty,off-duty
D_3499,Driver_20,ABC303XYZ,off-duty,off-duty
D_3500,Driver_82,ABC264XYZ,on-duty,on-duty
D_3501,Driver_20,ABC502XYZ,on-duty,on-duty
D_3502,Driver_27,ABC754XYZ,available,available
D_3503,Driver_11,ABC441XYZ,on-duty,on-duty
D_3504,Driver_41,ABC648XYZ,on-duty,on-duty
D_3505,Driver_86,ABC425XYZ,available,available
D_3506,Driver_59,ABC258XYZ,on-duty,on-duty
D_3507,Driver_36,ABC169XYZ,available,available
D_3508,Driver_11,ABC149XYZ,available,available
D_3509,Driver_67,ABC242XYZ,on-duty,on-duty
D_3510,Driver_92,ABC813XYZ,available,available
D_3511,Driver_96,ABC555XYZ,available,available
D_3512,Driver_18,ABC659XYZ,off-duty,off-duty
D_3513,Driver_20,ABC185XYZ,off-duty,off-duty
D_3514,Driver_75,ABC202XYZ,off-duty,off-duty
D_3515,Driver_54,ABC770XYZ,available,available
D_3516,Driver_48,ABC515XYZ,available,available
D_3517,Driver_28,ABC274XYZ,off-duty,off-duty
D_3518,Driver_45,ABC389XYZ,off-duty,off-duty
D_3519,Driver_84,ABC600XYZ,on-duty,on-duty
D_3520,Driver_90,ABC120XYZ,available,available
D_3521,Driver_45,ABC619XYZ,available,available
D_3522,Driver_99,ABC458XYZ,off-duty,off-duty
D_3523,Driver_88,ABC819XYZ,on-duty,on-duty
D_3524,Driver_73,ABC497XYZ,on-duty,on-duty
D_3525,Driver_16,ABC181XYZ,off-duty,off-duty
D_3526,Driver_45,ABC344XYZ,off-duty,off-duty
D_3527,Driver_28,ABC464XYZ,on-duty,on-duty
D_3528,Driver_55,ABC139XYZ,on-duty,on-duty
D_3529,Driver_40,ABC716XYZ,off-duty,off-duty
D_3530,Driver_72,ABC376XYZ,on-duty,on-duty
D_3531,Driver_71,ABC927XYZ,off-duty,off-duty
D_3532,Driver_50,ABC635XYZ,available,available
D_3533,Driver_8,ABC265XYZ,available,available
D_3534,Driver_41,ABC274XYZ,available,available
D_3535,Driver_53,ABC699XYZ,available,available
D_3536,Driver_4,ABC987XYZ,available,available
D_3537,Driver_1,ABC211XYZ,available,available
D_3538,Driver_46,ABC165XYZ,available,available
D_3539,Driver_92,ABC709XYZ,off-duty,off-duty
D_3540,Driver_42,ABC912XYZ,available,available
D_3541,Driver_76,ABC515XYZ,off-duty,off-duty
D_3542,Driver_60,ABC631XYZ,on-duty,on-duty
D_3543,Driver_54,ABC322XYZ,on-duty,on-duty
D_3544,Driver_89,ABC150XYZ,on-duty,on-duty
D_3545,Driver_33,ABC839XYZ,on-duty,on-duty
D_3546,Driver_86,ABC889XYZ,available,available
D_3547,Driver_17,ABC470XYZ,on-duty,on-duty
D_3548,Driver_6,ABC246XYZ,off-duty,off-duty
D_3549,Driver_69,ABC800XYZ,available,available
D_3550,Driver_100,ABC795XYZ,available,available
D_3551,Driver_89,ABC388XYZ,on-duty,on-duty
D_3552,Driver_72,ABC417XYZ,on-duty,on-duty
D_3553,Driver_19,ABC498XYZ,off-duty,off-duty
D_3554,Driver_91,ABC566XYZ,available,available
D_3555,Driver_13,ABC746XYZ,available,available
D_3556,Driver_14,ABC149XYZ,on-duty,on-duty
D_3557,Driver_25,ABC950XYZ,available,available
D_3558,Driver_57,ABC732XYZ,off-duty,off-duty
D_3559,Driver_80,ABC998XYZ,on-duty,on-duty
D_3560,Driver_83,ABC600XYZ,available,available
D_3561,Driver_22,ABC204XYZ,off-duty,off-duty
D_3562,Driver_51,ABC550XYZ,available,available
D_3563,Driver_36,ABC310XYZ,off-duty,off-duty
D_3564,Driver_6,ABC953XYZ,off-duty,off-duty
D_3565,Driver_4,ABC366XYZ,off-duty,off-duty
D_3566,Driver_83,ABC339XYZ,off-duty,off-duty
D_3567,Driver_51,ABC696XYZ,available,available
D_3568,Driver_76,ABC586XYZ,on-duty,on-duty
D_3569,Driver_81,ABC846XYZ,on-duty,on-duty
D_3570,Driver_87,ABC839XYZ,off-duty,off-duty
D_3571,Driver_57,ABC929XYZ,off-duty,off-duty
D_3572,Driver_78,ABC183XYZ,available,available
D_3573,Driver_19,ABC384XYZ,available,available
D_3574,Driver_6,ABC629XYZ,available,available
D_3575,Driver_45,ABC443XYZ,available,available
D_3576,Driver_94,ABC816XYZ,off-duty,off-duty
D_3577,Driver_45,ABC241XYZ,off-duty,off-duty
D_3578,Driver_97,ABC572XYZ,available,available
D_3579,Driver_58,ABC783XYZ,off-duty,off-duty
D_3580,Driver_45,ABC548XYZ,off-duty,off-duty
D_3581,Driver_18,ABC586XYZ,available,available
D_3582,Driver_21,ABC743XYZ,available,available
D_3583,Driver_43,ABC653XYZ,on-duty,on-duty
D_3584,Driver_43,ABC250XYZ,on-duty,on-duty
D_3585,Driver_63,ABC810XYZ,available,available
D_3586,Driver_6,ABC929XYZ,available,available
D_3587,Driver_3,ABC676XYZ,on-duty,on-duty
D_3588,Driver_71,ABC713XYZ,available,available
D_3589,Driver_75,ABC117XYZ,on-duty,on-duty
D_3590,Driver_9,ABC536XYZ,available,available
D_3591,Driver_30,ABC396XYZ,off-duty,off-duty
D_3592,Driver_19,ABC627XYZ,available,available
D_3593,Driver_43,ABC636XYZ,on-duty,on-duty
D_3594,Driver_73,ABC450XYZ,available,available
D_3595,Driver_76,ABC959XYZ,on-duty,on-duty
D_3596,Driver_43,ABC686XYZ,off-duty,off-duty
D_3597,Driver_2,ABC202XYZ,off-duty,off-duty
D_3598,Driver_22,ABC172XYZ,on-duty,on-duty
D_3599,Driver_94,ABC106XYZ,on-duty,on-duty
D_3600,Driver_30,ABC753XYZ,on-duty,on-duty
D_3601,Driver_99,ABC931XYZ,available,available
D_3602,Driver_25,ABC407XYZ,on-duty,on-duty
D_3603,Driver_75,ABC339XYZ,available,available
D_3604,Driver_49,ABC624XYZ,off-duty,off-duty
D_3605,Driver_71,ABC438XYZ,off-duty,off-duty
D_3606,Driver_45,ABC497XYZ,available,available
D_3607,Driver_86,ABC983XYZ,off-duty,off-duty
D_3608,Driver_78,ABC337XYZ,on-duty,on-duty
D_3609,Driver_83,ABC907XYZ,available,available
D_3610,Driver_48,ABC737XYZ,off-duty,off-duty
D_3611,Driver_11,ABC654XYZ,available,available
D_3612,Driver_35,ABC924XYZ,available,available
D_3613,Driver_1,ABC555XYZ,off-duty,off-duty
D_3614,Driver_13,ABC560XYZ,off-duty,off-duty
D_3615,Driver_85,ABC515XYZ,on-duty,on-duty
D_3616,Driver_5,ABC742XYZ,off-duty,off-duty
D_3617,Driver_14,ABC979XYZ,on-duty,on-duty
D_3618,Driver_45,ABC316XYZ,off-duty,off-duty
D_3619,Driver_26,ABC255XYZ,on-duty,on-duty
D_3620,Driver_33,ABC190XYZ,off-duty,off-duty
D_3621,Driver_75,ABC328XYZ,off-duty,off-duty
D_3622,Driver_17,ABC553XYZ,on-duty,on-duty
D_3623,Driver_34,ABC273XYZ,available,available
D_3624,Driver_81,ABC122XYZ,off-duty,off-duty
D_3625,Driver_91,ABC420XYZ,available,available
D_3626,Driver_63,ABC451XYZ,available,available
D_3627,Driver_96,ABC110XYZ,on-duty,on-duty
D_3628,Driver_76,ABC507XYZ,available,available
D_3629,Driver_45,ABC337XYZ,available,available
D_3630,Driver_7,ABC973XYZ,on-duty,on-duty
D_3631,Driver_36,ABC115XYZ,on-duty,on-duty
D_3632,Driver_88,ABC297XYZ,off-duty,off-duty
D_3633,Driver_23,ABC168XYZ,on-duty,on-duty
D_3634,Driver_84,ABC113XYZ,off-duty,off-duty
D_3635,Driver_47,ABC941XYZ,available,available
D_3636,Driver_76,ABC877XYZ,on-duty,on-duty
D_3637,Driver_90,ABC459XYZ,available,available
D_3638,Driver_19,ABC154XYZ,off-duty,off-duty
D_3639,Driver_37,ABC661XYZ,off-duty,off-duty
D_3640,Driver_49,ABC472XYZ,available,available
D_3641,Driver_64,ABC694XYZ,available,available
D_3642,Driver_97,ABC415XYZ,on-duty,on-duty
D_3643,Driver_67,ABC338XYZ,on-duty,on-duty
D_3644,Driver_21,ABC993XYZ,off-duty,off-duty
D_3645,Driver_10,ABC670XYZ,on-duty,on-duty
D_3646,Driver_52,ABC585XYZ,off-duty,off-duty
D_3647,Driver_66,ABC282XYZ,on-duty,on-duty
D_3648,Driver_53,ABC344XYZ,on-duty,on-duty
D_3649,Driver_78,ABC619XYZ,available,available
D_3650,Driver_49,ABC254XYZ,off-duty,off-duty
D_3651,Driver_94,ABC490XYZ,on-duty,on-duty
D_3652,Driver_51,ABC693XYZ,on-duty,on-duty
D_3653,Driver_81,ABC906XYZ,available,available
D_3654,Driver_1,ABC586XYZ,on-duty,on-duty
D_3655,Driver_94,ABC155XYZ,off-duty,off-duty
D_3656,Driver_95,ABC918XYZ,available,available
D_3657,Driver_16,ABC765XYZ,off-duty,off-duty
D_3658,Driver_83,ABC267XYZ,on-duty,on-duty
D_3659,Driver_25,ABC845XYZ,off-duty,off-duty
D_3660,Driver_94,ABC617XYZ,off-duty,off-duty
D_3661,Driver_34,ABC743XYZ,off-duty,off-duty
D_3662,Driver_86,ABC562XYZ,on-duty,on-duty
D_3663,Driver_88,ABC358XYZ,off-duty,off-duty
D_3664,Driver_23,ABC411XYZ,available,available
D_3665,Driver_22,ABC223XYZ,available,available
D_3666,Driver_29,ABC796XYZ,available,available
D_3667,Driver_39,ABC733XYZ,available,available
D_3668,Driver_61,ABC874XYZ,available,available
D_3669,Driver_36,ABC199XYZ,off-duty,off-duty
D_3670,Driver_98,ABC580XYZ,on-duty,on-duty
D_3671,Driver_15,ABC261XYZ,off-duty,off-duty
D_3672,Driver_91,ABC555XYZ,available,available
D_3673,Driver_56,ABC975XYZ,on-duty,on-duty
D_3674,Driver_42,ABC222XYZ,available,available
D_3675,Driver_84,ABC534XYZ,available,available
D_3676,Driver_94,ABC577XYZ,on-duty,on-duty
D_3677,Driver_42,ABC596XYZ,available,available
D_3678,Driver_5,ABC340XYZ,on-duty,on-duty
D_3679,Driver_74,ABC439XYZ,available,available
D_3680,Driver_78,ABC456XYZ,off-duty,off-duty
D_3681,Driver_92,ABC881XYZ,available,available
D_3682,Driver_61,ABC868XYZ,available,available
D_3683,Driver_55,ABC472XYZ,available,available
D_3684,Driver_54,ABC654XYZ,on-duty,on-duty
D_3685,Driver_19,ABC674XYZ,off-duty,off-duty
D_3686,Driver_25,ABC747XYZ,on-duty,on-duty
D_3687,Driver_20,ABC729XYZ,off-duty,off-duty
D_3688,Driver_4,ABC827XYZ,off-duty,off-duty
D_3689,Driver_3,ABC292XYZ,available,available
D_3690,Driver_57,ABC847XYZ,on-duty,on-duty
D_3691,Driver_91,ABC709XYZ,available,available
D_3692,Driver_86,ABC522XYZ,off-duty,off-duty
D_3693,Driver_63,ABC127XYZ,available,available
D_3694,Driver_1,ABC955XYZ,off-duty,off-duty
D_3695,Driver_19,ABC366XYZ,on-duty,on-duty
D_3696,Driver_97,ABC611XYZ,off-duty,off-duty
D_3697,Driver_26,ABC197XYZ,on-duty,on-duty
D_3698,Driver_53,ABC549XYZ,available,available
