id,status,order_id,product,quantity,status
O_2241,delivered,1434,Product_3,4,delivered
O_2242,pending,6244,Product_12,7,pending
O_2243,shipped,4084,Product_11,2,shipped
O_2244,pending,8025,Product_3,10,pending
O_2245,shipped,5118,Product_18,1,shipped
O_2246,shipped,2444,Product_4,9,shipped
O_2247,delivered,3710,Product_13,8,delivered
O_2248,shipped,2544,Product_7,3,shipped
O_2249,pending,1175,Product_20,5,pending
O_2250,shipped,5882,Product_9,1,shipped
O_2251,delivered,7213,Product_17,9,delivered
O_2252,delivered,4999,Product_2,5,delivered
O_2253,pending,2372,Product_17,3,pending
O_2254,delivered,6730,Product_4,10,delivered
O_2255,shipped,8714,Product_15,3,shipped
O_2256,shipped,5339,Product_17,3,shipped
O_2257,delivered,9073,Product_8,1,delivered
O_2258,shipped,8792,Product_19,9,shipped
O_2259,delivered,4755,Product_4,3,delivered
O_2260,shipped,9674,Product_18,9,shipped
O_2261,shipped,9645,Product_2,10,shipped
O_2262,pending,3493,Product_2,5,pending
O_2263,pending,6636,Product_3,1,pending
O_2264,delivered,5290,Product_4,2,delivered
O_2265,delivered,6302,Product_9,10,delivered
O_2266,pending,8968,Product_1,7,pending
O_2267,shipped,8729,Product_18,9,shipped
O_2268,pending,1803,Product_12,1,pending
O_2269,delivered,2166,Product_7,8,delivered
O_2270,delivered,9090,Product_14,7,delivered
O_2271,shipped,7367,Product_8,9,shipped
O_2272,pending,6175,Product_6,2,pending
O_2273,shipped,4629,Product_9,7,shipped
O_2274,pending,9779,Product_20,2,pending
O_2275,pending,1977,Product_5,6,pending
O_2276,shipped,9122,Product_19,9,shipped
O_2277,shipped,7187,Product_20,1,shipped
O_2278,pending,5175,Product_15,4,pending
O_2279,shipped,9277,Product_13,2,shipped
O_2280,shipped,1601,Product_14,3,shipped
O_2281,delivered,2449,Product_6,8,delivered
O_2282,pending,7368,Product_7,9,pending
O_2283,shipped,4995,Product_9,4,shipped
O_2284,pending,1685,Product_15,1,pending
O_2285,delivered,2612,Product_8,2,delivered
O_2286,delivered,8132,Product_2,5,delivered
O_2287,shipped,4538,Product_3,6,shipped
O_2288,delivered,1043,Product_16,9,delivered
O_2289,pending,9167,Product_13,6,pending
O_2290,shipped,8361,Product_10,2,shipped
O_2291,delivered,2988,Product_2,8,delivered
O_2292,delivered,9324,Product_20,2,delivered
O_2293,pending,6785,Product_2,7,pending
O_2294,pending,5063,Product_1,1,pending
O_2295,delivered,1283,Product_7,10,delivered
O_2296,delivered,9648,Product_9,10,delivered
O_2297,pending,9981,Product_6,7,pending
O_2298,shipped,2681,Product_15,9,shipped
O_2299,shipped,6732,Product_6,10,shipped
O_2300,shipped,6780,Product_9,5,shipped
O_2301,pending,6870,Product_16,8,pending
O_2302,shipped,8962,Product_17,7,shipped
O_2303,shipped,9572,Product_11,10,shipped
O_2304,pending,9732,Product_14,3,pending
O_2305,pending,2227,Product_8,2,pending
O_2306,delivered,1425,Product_4,2,delivered
O_2307,delivered,9347,Product_20,9,delivered
O_2308,shipped,1459,Product_7,2,shipped
O_2309,delivered,6947,Product_18,7,delivered
O_2310,shipped,2873,Product_5,9,shipped
O_2311,pending,7624,Product_18,8,pending
O_2312,shipped,2814,Product_19,9,shipped
O_2313,shipped,7702,Product_4,1,shipped
O_2314,pending,6669,Product_15,9,pending
O_2315,delivered,6043,Product_1,2,delivered
O_2316,delivered,7948,Product_18,4,delivered
O_2317,delivered,1987,Product_5,1,delivered
O_2318,pending,1740,Product_18,2,pending
O_2319,shipped,6234,Product_9,4,shipped
O_2320,shipped,7366,Product_1,8,shipped
O_2321,shipped,6663,Product_13,2,shipped
O_2322,pending,1562,Product_15,9,pending
O_2323,shipped,8597,Product_3,5,shipped
O_2324,shipped,8333,Product_18,2,shipped
O_2325,pending,6380,Product_18,3,pending
O_2326,delivered,8085,Product_19,9,delivered
O_2327,pending,5676,Product_9,7,pending
O_2328,shipped,9943,Product_9,7,shipped
O_2329,delivered,6009,Product_1,6,delivered
O_2330,delivered,2740,Product_2,1,delivered
O_2331,shipped,8183,Product_3,9,shipped
O_2332,delivered,1188,Product_9,8,delivered
O_2333,shipped,8662,Product_2,4,shipped
O_2334,pending,3236,Product_19,1,pending
O_2335,delivered,9535,Product_6,2,delivered
O_2336,delivered,1349,Product_8,1,delivered
O_2337,delivered,8949,Product_6,1,delivered
O_2338,pending,8807,Product_14,10,pending
O_2339,delivered,6573,Product_8,7,delivered
O_2340,delivered,7026,Product_5,10,delivered
O_2341,shipped,4035,Product_10,7,shipped
O_2342,delivered,6366,Product_7,9,delivered
O_2343,shipped,4573,Product_7,8,shipped
O_2344,delivered,4313,Product_19,9,delivered
O_2345,pending,6170,Product_17,4,pending
O_2346,delivered,8321,Product_4,6,delivered
O_2347,shipped,1594,Product_4,3,shipped
O_2348,pending,5690,Product_2,9,pending
O_2349,shipped,4347,Product_6,9,shipped
O_2350,shipped,9376,Product_8,8,shipped
O_2351,pending,2819,Product_2,7,pending
O_2352,delivered,1167,Product_1,2,delivered
O_2353,shipped,7718,Product_18,4,shipped
O_2354,delivered,4145,Product_18,2,delivered
O_2355,delivered,5814,Product_1,5,delivered
O_2356,pending,4542,Product_1,1,pending
O_2357,shipped,5816,Product_10,9,shipped
O_2358,pending,9469,Product_2,3,pending
O_2359,pending,8597,Product_14,2,pending
O_2360,shipped,9979,Product_2,7,shipped
O_2361,delivered,2021,Product_10,4,delivered
O_2362,shipped,3100,Product_19,9,shipped
O_2363,shipped,8063,Product_4,5,shipped
O_2364,delivered,2673,Product_17,6,delivered
O_2365,shipped,8844,Product_6,10,shipped
O_2366,pending,3981,Product_13,6,pending
O_2367,delivered,7051,Product_6,6,delivered
O_2368,pending,3089,Product_20,2,pending
O_2369,shipped,7713,Product_4,5,shipped
O_2370,shipped,4180,Product_9,4,shipped
O_2371,shipped,7969,Product_14,4,shipped
O_2372,shipped,2798,Product_17,1,shipped
O_2373,pending,5856,Product_4,3,pending
O_2374,shipped,9235,Product_16,9,shipped
O_2375,delivered,2126,Product_5,7,delivered
O_2376,shipped,6275,Product_7,1,shipped
O_2377,shipped,4742,Product_8,1,shipped
O_2378,delivered,4966,Product_20,4,delivered
O_2379,pending,9545,Product_19,10,pending
O_2380,delivered,5098,Product_17,5,delivered
O_2381,shipped,8085,Product_15,4,shipped
O_2382,shipped,1991,Product_1,6,shipped
O_2383,shipped,1319,Product_3,10,shipped
O_2384,pending,1546,Product_15,5,pending
O_2385,delivered,4545,Product_18,1,delivered
O_2386,delivered,2606,Product_11,1,delivered
O_2387,shipped,3032,Product_18,6,shipped
O_2388,delivered,6308,Product_20,4,delivered
O_2389,delivered,9155,Product_7,4,delivered
O_2390,shipped,6910,Product_7,9,shipped
O_2391,delivered,3479,Product_20,1,delivered
O_2392,shipped,2205,Product_8,1,shipped
O_2393,shipped,3748,Product_10,7,shipped
O_2394,delivered,9419,Product_16,8,delivered
O_2395,delivered,1351,Product_16,3,delivered
O_2396,pending,3572,Product_17,8,pending
O_2397,shipped,8170,Product_18,5,shipped
O_2398,shipped,8964,Product_4,10,shipped
O_2399,pending,4899,Product_17,1,pending
O_2400,pending,5496,Product_15,3,pending
O_2401,pending,5264,Product_18,10,pending
O_2402,pending,2318,Product_20,8,pending
O_2403,pending,6406,Product_1,9,pending
O_2404,pending,4321,Product_20,7,pending
O_2405,pending,1644,Product_16,10,pending
O_2406,delivered,3083,Product_3,10,delivered
O_2407,shipped,7961,Product_5,1,shipped
O_2408,pending,2573,Product_13,9,pending
O_2409,shipped,4597,Product_13,8,shipped
O_2410,shipped,7529,Product_12,7,shipped
O_2411,delivered,6789,Product_2,6,delivered
O_2412,pending,4416,Product_10,8,pending
O_2413,shipped,9485,Product_9,1,shipped
O_2414,shipped,4630,Product_7,3,shipped
O_2415,pending,9713,Product_16,1,pending
O_2416,shipped,3648,Product_5,6,shipped
O_2417,shipped,4352,Product_17,10,shipped
O_2418,pending,6498,Product_19,3,pending
O_2419,shipped,1101,Product_18,7,shipped
O_2420,shipped,7452,Product_20,4,shipped
O_2421,pending,7712,Product_18,3,pending
O_2422,shipped,1111,Product_9,2,shipped
O_2423,pending,1968,Product_11,8,pending
O_2424,pending,3683,Product_17,9,pending
O_2425,delivered,9000,Product_7,10,delivered
O_2426,pending,4816,Product_3,4,pending
O_2427,pending,3711,Product_2,9,pending
O_2428,shipped,4549,Product_16,6,shipped
O_2429,delivered,9253,Product_6,1,delivered
O_2430,pending,6940,Product_11,2,pending
O_2431,delivered,7869,Product_1,8,delivered
O_2432,delivered,2530,Product_10,8,delivered
O_2433,shipped,7626,Product_8,2,shipped
O_2434,shipped,1874,Product_7,9,shipped
O_2435,shipped,5195,Product_5,8,shipped
O_2436,delivered,5939,Product_18,3,delivered
O_2437,pending,1380,Product_19,5,pending
O_2438,shipped,9318,Product_10,9,shipped
O_2439,shipped,3836,Product_18,4,shipped
O_2440,pending,4310,Product_10,6,pending
O_2441,delivered,6238,Product_7,4,delivered
O_2442,delivered,8192,Product_1,3,delivered
O_2443,shipped,5164,Product_12,8,shipped
O_2444,shipped,1623,Product_17,9,shipped
O_2445,pending,1932,Product_12,10,pending
O_2446,pending,9927,Product_19,10,pending
O_2447,shipped,3331,Product_3,1,shipped
O_2448,pending,9805,Product_2,6,pending
O_2449,delivered,2227,Product_17,9,delivered
O_2450,pending,2916,Product_6,4,pending
O_2451,pending,4659,Product_14,9,pending
O_2452,shipped,5637,Product_18,1,shipped
O_2453,delivered,4810,Product_7,4,delivered
O_2454,delivered,1921,Product_4,6,delivered
O_2455,pending,4720,Product_4,8,pending
O_2456,shipped,5111,Product_4,5,shipped
O_2457,delivered,2410,Product_15,10,delivered
O_2458,delivered,6400,Product_10,8,delivered
O_2459,shipped,2710,Product_14,8,shipped
O_2460,pending,5512,Product_14,5,pending
O_2461,delivered,5963,Product_16,9,delivered
O_2462,pending,2844,Product_19,6,pending
O_2463,shipped,1277,Product_9,10,shipped
O_2464,pending,8551,Product_6,4,pending
O_2465,pending,8393,Product_10,1,pending
O_2466,delivered,4334,Product_5,3,delivered
O_2467,pending,5160,Product_14,6,pending
O_2468,pending,3778,Product_12,4,pending
O_2469,shipped,5821,Product_15,6,shipped
O_2470,shipped,8307,Product_14,3,shipped
O_2471,delivered,1000,Product_11,8,delivered
O_2472,shipped,6442,Product_18,1,shipped
O_2473,pending,1969,Product_7,3,pending
O_2474,pending,9267,Product_3,3,pending
O_2475,delivered,1508,Product_12,7,delivered
O_2476,pending,8933,Product_17,4,pending
O_2477,pending,2556,Product_19,5,pending
O_2478,delivered,5618,Product_15,5,delivered
O_2479,pending,3586,Product_8,6,pending
O_2480,pending,2943,Product_3,8,pending
O_2481,delivered,1199,Product_15,6,delivered
O_2482,pending,7727,Product_1,8,pending
O_2483,delivered,4390,Product_3,2,delivered
O_2484,pending,3467,Product_12,10,pending
O_2485,delivered,1469,Product_3,7,delivered
O_2486,shipped,9999,Product_10,7,shipped
O_2487,shipped,6287,Product_19,8,shipped
O_2488,delivered,7677,Product_9,1,delivered
O_2489,pending,2821,Product_13,10,pending
O_2490,pending,9868,Product_5,1,pending
O_2491,pending,1952,Product_19,4,pending
O_2492,delivered,8075,Product_11,10,delivered
O_2493,shipped,5559,Product_10,6,shipped
O_2494,shipped,7870,Product_1,8,shipped
O_2495,shipped,3881,Product_19,6,shipped
O_2496,shipped,8184,Product_10,7,shipped
O_2497,delivered,9411,Product_16,5,delivered
O_2498,pending,9650,Product_6,9,pending
O_2499,pending,5666,Product_12,1,pending
O_2500,pending,7455,Product_18,9,pending
O_2501,delivered,4790,Product_4,4,delivered
O_2502,delivered,3295,Product_17,9,delivered
O_2503,delivered,5300,Product_17,6,delivered
O_2504,delivered,7836,Product_12,8,delivered
O_2505,pending,5519,Product_13,7,pending
O_2506,pending,5437,Product_1,2,pending
O_2507,shipped,8494,Product_11,2,shipped
O_2508,pending,1291,Product_16,6,pending
O_2509,shipped,9967,Product_5,1,shipped
O_2510,shipped,8374,Product_1,4,shipped
O_2511,pending,5553,Product_9,7,pending
O_2512,shipped,1235,Product_13,10,shipped
O_2513,pending,9331,Product_7,6,pending
O_2514,pending,6133,Product_17,1,pending
O_2515,pending,1755,Product_18,5,pending
O_2516,shipped,8094,Product_14,9,shipped
O_2517,pending,2514,Product_3,9,pending
O_2518,delivered,6333,Product_13,9,delivered
O_2519,pending,4571,Product_6,2,pending
O_2520,delivered,1911,Product_6,8,delivered
O_2521,pending,5912,Product_11,3,pending
O_2522,shipped,4968,Product_6,10,shipped
O_2523,delivered,3474,Product_6,4,delivered
O_2524,shipped,1704,Product_14,3,shipped
O_2525,pending,4551,Product_10,1,pending
O_2526,pending,5210,Product_13,4,pending
O_2527,shipped,6183,Product_9,7,shipped
O_2528,delivered,4731,Product_18,5,delivered
O_2529,shipped,7980,Product_16,1,shipped
O_2530,delivered,2440,Product_5,4,delivered
O_2531,delivered,5457,Product_10,6,delivered
O_2532,delivered,2457,Product_11,6,delivered
O_2533,shipped,9173,Product_12,10,shipped
O_2534,shipped,5497,Product_19,6,shipped
O_2535,delivered,7675,Product_14,10,delivered
O_2536,shipped,6967,Product_16,4,shipped
O_2537,pending,6903,Product_5,7,pending
O_2538,pending,9119,Product_15,7,pending
O_2539,pending,8770,Product_1,8,pending
O_2540,delivered,4777,Product_14,3,delivered
O_2541,shipped,2683,Product_10,8,shipped
O_2542,pending,2264,Product_16,2,pending
O_2543,delivered,3169,Product_3,8,delivered
O_2544,shipped,7518,Product_8,9,shipped
O_2545,pending,4987,Product_18,10,pending
O_2546,pending,8436,Product_14,8,pending
O_2547,pending,7644,Product_9,6,pending
O_2548,shipped,6906,Product_5,5,shipped
O_2549,delivered,8217,Product_15,4,delivered
O_2550,shipped,4255,Product_4,8,shipped
O_2551,delivered,4787,Product_11,2,delivered
O_2552,delivered,3875,Product_7,2,delivered
O_2553,delivered,3268,Product_9,7,delivered
O_2554,shipped,1251,Product_17,4,shipped
O_2555,delivered,1496,Product_18,2,delivered
O_2556,shipped,2537,Product_16,5,shipped
O_2557,shipped,5540,Product_14,7,shipped
O_2558,shipped,9896,Product_9,10,shipped
O_2559,shipped,9946,Product_10,1,shipped
O_2560,shipped,1947,Product_10,10,shipped
O_2561,delivered,2286,Product_17,7,delivered
O_2562,delivered,4492,Product_15,1,delivered
O_2563,pending,9678,Product_14,5,pending
O_2564,pending,1638,Product_5,4,pending
O_2565,pending,6400,Product_3,5,pending
O_2566,pending,1264,Product_13,6,pending
O_2567,pending,7614,Product_6,8,pending
O_2568,pending,8045,Product_20,2,pending
O_2569,pending,8137,Product_11,1,pending
O_2570,shipped,1839,Product_16,1,shipped
O_2571,shipped,8543,Product_13,2,shipped
O_2572,pending,5221,Product_11,5,pending
O_2573,shipped,9238,Product_18,5,shipped
O_2574,pending,7234,Product_18,7,pending
O_2575,pending,8117,Product_2,2,pending
O_2576,delivered,7279,Product_6,1,delivered
O_2577,shipped,3974,Product_12,1,shipped
O_2578,shipped,2567,Product_13,6,shipped
O_2579,pending,5895,Product_3,9,pending
O_2580,delivered,6327,Product_13,5,delivered
O_2581,delivered,6183,Product_13,4,delivered
O_2582,shipped,8353,Product_20,4,shipped
O_2583,delivered,4861,Product_7,5,delivered
O_2584,delivered,5222,Product_9,3,delivered
O_2585,shipped,9804,Product_5,5,shipped
O_2586,shipped,2291,Product_4,1,shipped
O_2587,shipped,1471,Product_3,8,shipped
O_2588,shipped,2972,Product_18,9,shipped
O_2589,shipped,9550,Product_13,8,shipped
O_2590,pending,8004,Product_5,5,pending
O_2591,delivered,7730,Product_11,8,delivered
O_2592,shipped,7132,Product_17,2,shipped
O_2593,pending,5971,Product_1,10,pending
O_2594,pending,8757,Product_13,3,pending
O_2595,shipped,5333,Product_16,1,shipped
O_2596,delivered,8980,Product_6,1,delivered
O_2597,shipped,9324,Product_5,2,shipped
O_2598,shipped,9928,Product_10,6,shipped
O_2599,pending,9925,Product_4,10,pending
O_2600,shipped,9810,Product_1,10,shipped
O_2601,shipped,8149,Product_12,6,shipped
O_2602,delivered,4231,Product_12,6,delivered
O_2603,shipped,4176,Product_9,10,shipped
O_2604,delivered,7016,Product_14,2,delivered
O_2605,pending,8967,Product_2,3,pending
O_2606,shipped,8330,Product_17,7,shipped
O_2607,pending,3850,Product_12,2,pending
O_2608,shipped,1029,Product_9,7,shipped
O_2609,shipped,4366,Product_14,5,shipped
O_2610,delivered,8296,Product_10,8,delivered
O_2611,delivered,4180,Product_7,1,delivered
O_2612,delivered,6711,Product_14,9,delivered
O_2613,pending,9827,Product_20,4,pending
O_2614,shipped,1573,Product_16,2,shipped
O_2615,pending,5180,Product_16,8,pending
O_2616,delivered,8978,Product_12,8,delivered
O_2617,shipped,5064,Product_3,8,shipped
O_2618,shipped,7191,Product_3,3,shipped
O_2619,shipped,4450,Product_5,1,shipped
O_2620,shipped,5320,Product_2,5,shipped
O_2621,pending,2582,Product_6,8,pending
O_2622,delivered,1552,Product_19,1,delivered
O_2623,pending,1392,Product_9,10,pending
O_2624,delivered,8161,Product_9,10,delivered
O_2625,shipped,5771,Product_17,4,shipped
O_2626,shipped,1944,Product_17,6,shipped
O_2627,shipped,6789,Product_7,4,shipped
O_2628,pending,6713,Product_1,6,pending
O_2629,pending,3502,Product_17,4,pending
O_2630,shipped,4047,Product_8,7,shipped
O_2631,shipped,3743,Product_4,9,shipped
O_2632,pending,9097,Product_15,8,pending
O_2633,pending,1039,Product_7,6,pending
O_2634,pending,9189,Product_15,5,pending
O_2635,shipped,3982,Product_14,2,shipped
O_2636,pending,9461,Product_12,1,pending
O_2637,shipped,1657,Product_20,8,shipped
O_2638,shipped,3563,Product_10,8,shipped
O_2639,delivered,8340,Product_11,1,delivered
O_2640,pending,2798,Product_9,4,pending
O_2641,shipped,4158,Product_12,6,shipped
O_2642,delivered,8147,Product_5,9,delivered
O_2643,delivered,5894,Product_9,2,delivered
O_2644,pending,1720,Product_19,10,pending
O_2645,pending,5107,Product_14,2,pending
O_2646,delivered,8479,Product_20,8,delivered
O_2647,pending,9365,Product_1,9,pending
O_2648,pending,1897,Product_9,2,pending
O_2649,shipped,9317,Product_15,6,shipped
O_2650,delivered,5565,Product_3,5,delivered
O_2651,pending,8107,Product_16,3,pending
O_2652,shipped,3439,Product_14,9,shipped
O_2653,shipped,6084,Product_20,5,shipped
O_2654,delivered,6469,Product_12,7,delivered
O_2655,delivered,1471,Product_2,10,delivered
O_2656,delivered,4940,Product_2,4,delivered
O_2657,delivered,2173,Product_8,6,delivered
O_2658,pending,9801,Product_12,9,pending
O_2659,shipped,4440,Product_8,3,shipped
O_2660,pending,9134,Product_16,2,pending
O_2661,delivered,7661,Product_5,10,delivered
O_2662,shipped,4024,Product_6,8,shipped
O_2663,delivered,5592,Product_15,4,delivered
O_2664,delivered,3297,Product_1,10,delivered
O_2665,shipped,9157,Product_12,3,shipped
O_2666,pending,6946,Product_3,8,pending
O_2667,pending,3426,Product_7,7,pending
O_2668,shipped,5739,Product_13,10,shipped
O_2669,delivered,8945,Product_6,1,delivered
O_2670,pending,6094,Product_1,10,pending
O_2671,pending,2324,Product_19,8,pending
O_2672,shipped,8977,Product_5,9,shipped
O_2673,pending,3037,Product_12,6,pending
O_2674,pending,5778,Product_6,4,pending
O_2675,pending,1528,Product_11,5,pending
O_2676,delivered,3987,Product_12,2,delivered
O_2677,delivered,2528,Product_1,10,delivered
O_2678,delivered,1563,Product_16,2,delivered
O_2679,shipped,6976,Product_7,6,shipped
O_2680,pending,3782,Product_2,2,pending
O_2681,pending,1693,Product_5,10,pending
O_2682,pending,2523,Product_4,5,pending
O_2683,shipped,9694,Product_3,3,shipped
O_2684,shipped,9108,Product_13,1,shipped
O_2685,shipped,6201,Product_20,4,shipped
O_2686,pending,3479,Product_1,9,pending
O_2687,shipped,8885,Product_3,4,shipped
O_2688,delivered,3976,Product_3,9,delivered
O_2689,pending,1919,Product_16,3,pending
O_2690,delivered,9225,Product_15,7,delivered
